addr1,addr2,areacode,contentid,contenttypeid,firstimage,firstimage2,mapx,mapy,mlevel,tel,title,zipcode
전라남도 진도군 의신면 금갑길 206-6,,38,126274,12,http://tong.visitkorea.or.kr/cms/resource/30/1608030_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/30/1608030_image3_1.jpg,126.2773518,34.39579325,6,,금갑해변,58939
전라남도 강진군 강진읍 효자길 38-24,,38,1624144,12,http://tong.visitkorea.or.kr/cms/resource/32/1608432_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/32/1608432_image3_1.jpg,126.7367672,34.61484841,6,,금강사(강진),59247
전라남도 강진군 군동면 까치내로 261-21,(군동면),38,298106,12,http://tong.visitkorea.or.kr/cms/resource/23/1606623_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/1606623_image3_1.jpg,126.7775318,34.66651828,6,,금곡사(강진),59221
전라남도 완도군 생일면 금곡리,,38,1916699,12,http://tong.visitkorea.or.kr/cms/resource/10/2516110_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/2516110_image2_1.jpg,126.9625659,34.31219992,6,,금곡해수욕장,59144
전라남도 진도군 군내면 금골길,,38,127249,12,,,126.2895778,34.54043555,6,,금골산,58902
전라남도 완도군 금당면 금당로 50-1,,38,126305,12,,,127.0712007,34.42989413,6,,금당도,59137
전라남도 순천시 낙안면 조정래길 1000,(낙안면),38,128573,12,,,127.3397343,34.92514037,6,,금둔사,57918
전라남도 강진군 성전면 백운로 146-1,,38,128274,12,http://tong.visitkorea.or.kr/cms/resource/44/566944_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/566944_image3_1.jpg,126.7091359,34.7456277,6,,금릉경포대,59200
전라남도 강진군 군동면 동관덕길 81,,38,1957355,12,,,126.8076942,34.62124331,6,,금산원,59256
전라남도 나주시 다시면 신광리,,38,126251,12,http://tong.visitkorea.or.kr/cms/resource/68/1073168_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/1073168_image3_1.jpg,126.6961518,35.05322895,6,,금성산(전남),58247
전라남도 나주시 노안면 금안2길 207-161,,38,2760948,12,,,126.6954377,35.06328613,6,,금성산생태숲,58210
전라남도 여수시 남면,,38,129414,12,http://tong.visitkorea.or.kr/cms/resource/64/1622264_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/64/1622264_image3_1.jpg,127.7494836,34.52259251,6,,금오도,59786
전라남도 완도군 금일읍 금일로 886,,38,126303,12,,,127.056871,34.33183263,6,,금일명사십리해수욕장,59143
전라남도 고흥군 금산면 금장길 78-4,,38,2723794,12,,,127.1635786,34.43498122,,,금장해수욕장,59566
전라남도 순천시 낙안면 상송리,,38,128574,12,http://tong.visitkorea.or.kr/cms/resource/69/1784469_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/1784469_image3_1.jpg,127.3495307,34.92370736,6,,금전산,57918
전라남도 고흥군 금산면 신촌리 334-21,,38,2784743,12,http://tong.visitkorea.or.kr/cms/resource/27/2797627_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/27/2797627_image2_1.jpg,127.1223031,34.48990494,6,,금진항,
전라남도 고흥군 포두면 금탑로 842,(포두면),38,128073,12,http://tong.visitkorea.or.kr/cms/resource/39/2380839_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/39/2380839_image2_1.jpg,127.2875985,34.54270182,6,,금탑사(고흥),59524
전라남도 진도군 고군면 금호도길 16,,38,580022,12,,,126.3657075,34.41393709,6,,금호도,58911
전라남도 진도군 지산면 지산로 160-60,,38,2754979,12,http://tong.visitkorea.or.kr/cms/resource/52/2755352_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/52/2755352_image2_1.png,126.1001392,34.41186082,6,,급치산전망대,58952
전라남도 영광군 염산면 향화로5길 34-30,,38,129215,12,http://tong.visitkorea.or.kr/cms/resource/70/194970_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/70/194970_image3_1.jpg,126.3767928,35.2123001,6,,기독교인 순교지,57066
전라남도 신안군 암태면 기동리 677-1,,38,2784680,12,http://tong.visitkorea.or.kr/cms/resource/19/2784819_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/2784819_image2_1.jpg,126.1117559,34.8383297,6,,기동 삼거리 벽화,
전남 순천시 서면 선평리 818-23,,38,2795458,12,http://tong.visitkorea.or.kr/cms/resource/50/2798850_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/50/2798850_image2_1.JPG,127.500402,34.98799995,6,,기적의놀이터 3호,
전라남도 순천시 용당동 496,,38,2795448,12,http://tong.visitkorea.or.kr/cms/resource/59/2798859_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/59/2798859_image2_1.JPG,127.4981582,34.96729113,6,,기적의놀이터 4호,
전라남도 신안군 증도면,,38,2660376,12,,,126.1949826,34.92363253,6,,기점·소악도,58809
전라남도 구례군 토지면 피아골로 6,,38,2786826,12,http://tong.visitkorea.or.kr/cms/resource/46/2787546_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2787546_image2_1.jpg,127.6023459,35.20089442,6,,기촌마을,57623
전라남도 해남군 삼산면 봉학리,(삼산면),38,1624224,12,http://tong.visitkorea.or.kr/cms/resource/47/1564347_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/1564347_image3_1.jpg,126.5577903,34.54081765,6,,김남주 생가,59046
전라남도 신안군 하의면 후광길 255,(하의면),38,126750,12,http://tong.visitkorea.or.kr/cms/resource/69/2515669_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/2515669_image2_1.jpg,126.0302625,34.63195163,6,,김대중 대통령 생가,58855
전라남도 신안군 압해읍,,38,2703754,12,,,126.336251,34.90864209,6,,김대중대교,58820
전라남도 영암군 시종면 만수리,,38,319574,12,,,126.6170577,34.87122593,6,,김완장군묘소 및 신도비,58427
전라남도 신안군 안좌면 김환기길 38-1,,38,2738663,12,http://tong.visitkorea.or.kr/cms/resource/59/2740559_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/59/2740559_image2_1.jpg,126.121621,34.75285894,6,,김환기고택,58839
전라남도 신안군 흑산면,,38,128703,12,,,125.4028978,34.66710719,6,,깃대봉,58863
전라남도 나주시 문평면 오륜길 28-5,,38,129576,12,http://tong.visitkorea.or.kr/cms/resource/85/1608385_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/85/1608385_image3_1.jpg,126.6135146,35.05516902,6,,나대용생가및묘소,58204
전라남도 고흥군 봉래면 나로도항길 128,,38,2784747,12,http://tong.visitkorea.or.kr/cms/resource/36/2797636_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2797636_image2_1.jpg,127.453547,34.46511053,6,,나로도항,59569
전라남도 고흥군 봉래면 하반로 490,,38,2470533,12,,,127.5178611,34.4536018,6,,나로우주센터 우주과학관,59571
전라남도 고흥군 봉래면 신금길 30-23,(봉래면),38,127885,12,http://tong.visitkorea.or.kr/cms/resource/08/617208_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/08/617208_image3_1.jpg,127.4687817,34.46720222,6,,나로우주해수욕장,59569
전라남도 나주시 나주천1길 93,(금성동),38,2554479,12,,,126.7165616,35.03065128,6,,나빌레라 문화센터,58257
전라남도 함평군 나산면 나산길 56-69,,38,129242,12,http://tong.visitkorea.or.kr/cms/resource/23/191023_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/23/191023_image3_1.jpg,126.6144047,35.11316248,6,,나산 솟대 장승공원,57132
전라남도 나주시 다시면 가운리,,38,1185385,12,http://tong.visitkorea.or.kr/cms/resource/19/1117619_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/1117619_image3_1.jpg,126.6723606,35.00733651,6,,나주 구진포 장어거리,58279
전라남도 나주시 금성관길 8,,38,126412,12,http://tong.visitkorea.or.kr/cms/resource/89/2515589_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/2515589_image2_1.jpg,126.7165671,35.03339541,6,,나주 금성관,58257
전라남도 나주시 금성관길 13-10,(금계동),38,128145,12,http://tong.visitkorea.or.kr/cms/resource/55/2515655_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/2515655_image2_1.jpg,126.7153145,35.03222608,6,,나주 목사내아,58257
전라남도 나주시 반남면,,38,126406,12,http://tong.visitkorea.or.kr/cms/resource/51/217051_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/217051_image3_1.jpg,126.6472235,34.91211627,6,,나주 반남 고분군,58301
전라남도 나주시 다시면 백호로 287,,38,127628,12,http://tong.visitkorea.or.kr/cms/resource/68/676368_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/676368_image3_1.jpg,126.65709,34.99605419,6,,나주 복암리 고분군,58280
전라남도 나주시 박정길 7-40,,38,1935351,12,http://tong.visitkorea.or.kr/cms/resource/07/2516307_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2516307_image2_1.jpg,126.7150283,35.03679501,6,,나주 순교성지,58249
전라남도 나주시 다시면 회진길 14-22,,38,129124,12,http://tong.visitkorea.or.kr/cms/resource/07/217107_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/217107_image3_1.jpg,126.6683223,34.99795972,6,,나주 영모정,58280
전라남도 나주시 공산면 덕음로 548-7,(공산면),38,129362,12,http://tong.visitkorea.or.kr/cms/resource/46/2516446_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/46/2516446_image2_1.jpg,126.5939292,34.98443779,6,,나주 영산나루마을,58289
전라남도 나주시 공산면 덕음로 450,,38,2649025,12,http://tong.visitkorea.or.kr/cms/resource/24/2649024_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/2649024_image3_1.jpg,126.600462,34.97964399,6,,나주 영상테마파크,58289
전라남도 나주시 송월동,,38,127091,12,http://tong.visitkorea.or.kr/cms/resource/17/217017_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/217017_image3_1.jpg,126.7139733,35.01560293,6,,나주 완사천,58263
전라남도 나주시 노안면 이슬촌길 119,(노안면),38,128317,12,http://tong.visitkorea.or.kr/cms/resource/95/2044995_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/95/2044995_image2_1.jpg,126.6759912,35.10306465,6,,나주 이슬촌마을,58205
전라남도 나주시 봉황면,,38,129581,12,,,126.7810777,34.93776561,6,,나주 철천리 마애칠불상과 석조여래입상,58309
전라남도 나주시 등대길 80,(영산동),38,2603506,12,http://tong.visitkorea.or.kr/cms/resource/11/1608411_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/11/1608411_image3_1.jpg,126.7074965,35.00274317,6,,나주 황포돛배,58266
전라남도 나주시 다시면,,38,127211,12,,,126.6687749,35.00206482,6,,나주 회진성,58280
전라남도 나주시 남평읍 동촌로 236-42,,38,2765253,12,,,126.870517,35.05145151,6,,나주은행나무수목원,58225
전라남도 나주시 삼영동 174-1,(삼영동),38,2783012,12,http://tong.visitkorea.or.kr/cms/resource/36/2796536_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/2796536_image2_1.jpg,126.7067687,35.00530398,6,,나주철도공원,58264
전라남도 나주시 향교길 38,(교동),38,127090,12,http://tong.visitkorea.or.kr/cms/resource/92/1609392_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1609392_image3_1.jpg,126.7113842,35.03345365,6,,나주향교,58248
전라남도 나주시 다도면 방산리,,38,126327,12,http://tong.visitkorea.or.kr/cms/resource/69/1606869_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/1606869_image3_1.jpg,126.8636285,34.94741313,6,,나주호,58231
전라남도 순천시 낙안면 민속마을길 1697,,38,2748404,12,,,127.3462203,34.90695919,6,,낙안돌탑공원,57918
전라남도 순천시 낙안면 조정래길 933,,38,127973,12,http://tong.visitkorea.or.kr/cms/resource/10/1607810_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/10/1607810_image3_1.jpg,127.3379874,34.91947431,6,,낙안온천,57918
전라남도 순천시 낙안면 교촌길 59,,38,1624269,12,http://tong.visitkorea.or.kr/cms/resource/97/1609397_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/1609397_image3_1.jpg,127.3457983,34.90035715,6,,낙안향교,57918
전라남도 영광군 낙월면 상낙월리,(낙월면),38,577708,12,,,126.1437721,35.2034806,6,,낙월도,57068
전라남도 구례군 광의면 난동길 40,,38,2793261,12,http://tong.visitkorea.or.kr/cms/resource/72/2800072_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/2800072_image2_1.jpg,127.4464937,35.27862461,6,,난동마을,57609
전라남도 강진군 강진읍 향교로 128-2,,38,1957357,12,,,126.7733187,34.64970065,6,,남강서원(강진),59222
전라남도 나주시 남내동 2-20,,38,127208,12,http://tong.visitkorea.or.kr/cms/resource/92/1073292_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/92/1073292_image3_1.jpg,126.7203752,35.02941259,6,,남고문(나주읍성 남문),58258
전라남도 광양시 중마청룡길 12,(중동),38,2717546,12,,,127.6989524,34.94066704,,010-2547-9188,남도상회,57786
전라남도 해남군 삼산면 민박촌길 44,,38,895327,12,http://tong.visitkorea.or.kr/cms/resource/89/895489_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/89/895489_image3_1.jpg,126.6057535,34.5093192,6,,남도한옥민박마을,59047
전라남도 강진군 군동면 풍동1길 24-13,,38,2714792,12,,,126.8554698,34.65318774,6,,남미륵사,59219
전라남도 화순군 화순읍 진각로 87,(화순읍),38,127355,12,http://tong.visitkorea.or.kr/cms/resource/96/1970896_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/1970896_image3_1.jpg,126.9849483,35.05912758,6,,남산공원(화순),58122
전라남도 구례군 토지면 내서리,,38,2787507,12,http://tong.visitkorea.or.kr/cms/resource/07/2790307_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/07/2790307_image2_1.jpg,127.5733169,35.23953956,6,,남산마을,
전라남도 고흥군 포두면 남성리 203-1,,38,2782702,12,http://tong.visitkorea.or.kr/cms/resource/65/2788465_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/65/2788465_image2_1.jpg,127.4075163,34.52034524,6,,남성리해수욕장,
전라남도 무안군 삼향읍 남악로162번길 34,,38,2765259,12,,,126.4619147,34.80103405,6,,남악수변공원,58579
전라남도 고흥군 영남면 남열메뚝길 24,,38,129097,12,,,127.4800501,34.58070639,6,,남열마을,59521
전라남도 고흥군 영남면 남열리,,38,127546,12,http://tong.visitkorea.or.kr/cms/resource/82/2727782_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/82/2727782_image3_1.jpg,127.4869162,34.58063707,6,,남열해돋이해수욕장,59521
전라남도 장성군 북하면 남창로,,38,126261,12,,,126.8408732,35.45909658,6,,남창계곡,57204
전라남도 나주시 남평읍 동촌로 313,,38,975798,12,,,126.8714528,35.0573953,6,,남평역(나주),58225
전라남도 나주시 남평읍 남평향교길 45-12,,38,1954848,12,,,126.8473832,35.03717218,6,,남평향교,58228
전라남도 담양군 담양읍,,38,742859,12,http://tong.visitkorea.or.kr/cms/resource/75/741975_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/741975_image3_1.jpg,126.9875752,35.30531093,6,,남희정,57362
전라남도 여수시 화정면,(낭도리),38,2496315,12,,,127.5486434,34.60941269,6,,낭도,59781
전라남도 여수시 화정면,,38,2657135,12,,,127.5441823,34.62535805,6,,낭도대교(여수),59781
전라남도 여수시 화정면 여산길 88,,38,2752382,12,,,127.5387972,34.60516022,6,,낭도항,59781
전라남도 여수시 화정면 낭도리,573-4,38,2931111,12,http://tong.visitkorea.or.kr/cms/resource/96/2931096_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/96/2931096_image3_1.jpg,127.5407221,34.59956921,6,,낭도해변,59781
전라남도 여수시 하멜로 102,,38,2647847,12,http://tong.visitkorea.or.kr/cms/resource/37/2647837_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/37/2647837_image2_1.bmp,127.7495171,34.73658525,6,,낭만포차,59746
전라남도 고흥군 고흥읍,(고흥읍),38,579081,12,,,127.488507,34.49716865,6,,내나로도,59544
전라남도 진도군 조도면 내병도길 14-2,,38,580716,12,,,125.969621,34.37505731,6,,내병도,58955
전라남도 영광군 불갑면 강항로 101,,38,126415,12,http://tong.visitkorea.or.kr/cms/resource/44/1954544_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/44/1954544_image3_1.jpg,126.5172248,35.21318566,6,,내산서원,57059
전라남도 구례군 토지면 오미리,,38,2787485,12,http://tong.visitkorea.or.kr/cms/resource/18/2790318_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/2790318_image2_1.jpg,127.5162172,35.20683948,6,,내죽마을,
전라남도 장흥군 회진면 노력도1길 215,,38,1390976,12,http://tong.visitkorea.or.kr/cms/resource/01/1374001_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/01/1374001_image3_1.jpg,126.9663535,34.4649218,6,,노력도,59359
전라남도 목포시 청호로219번길 34-22,(산정동),38,2784217,12,http://tong.visitkorea.or.kr/cms/resource/59/2798659_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/59/2798659_image2_1.JPG,126.3657758,34.80899547,6,,노을공원,58623
전라남도 목포시 대의동,,38,127330,12,http://tong.visitkorea.or.kr/cms/resource/02/193202_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/193202_image3_1.jpg,126.3795861,34.79158932,6,,노적봉,58729
전라남도 완도군 노화읍 북고길 82,,38,1916945,12,http://tong.visitkorea.or.kr/cms/resource/86/2516386_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2516386_image2_1.jpg,126.5662276,34.22715291,6,,노화 북고어촌체험마을,59154
전라남도 완도군 노화읍 노화로 813,,38,1510796,12,,,126.5758057,34.1778558,6,061-550-6261,노화도,59157
전라남도 영암군 영암읍 교동로 73,,38,1957360,12,,,126.6937083,34.79719665,6,,녹동서원,58414
전라남도 고흥군 도양읍,,38,250437,12,http://tong.visitkorea.or.kr/cms/resource/18/948218_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/18/948218_image3_1.jpg,127.1326707,34.52743703,6,,녹동항,59560
전라남도 고흥군 도양읍,,38,2657481,12,,,127.1340012,34.52553448,6,,녹동항 바다정원,59558
전라남도 강진군 성전면 달마지길 6,,38,2629792,12,http://tong.visitkorea.or.kr/cms/resource/72/2629772_image2_1.bmp,http://tong.visitkorea.or.kr/cms/resource/72/2629772_image2_1.bmp,126.7089222,34.7414865,6,,녹향월촌마을,59202
